datetime,source,target,value
2017-08-06 12:07:53.324485,wild-cherry,purple-pine,4.37055824883
2017-08-06 12:07:53.326341,lively-fire,small-sunset,0.616618071069
2017-08-06 12:07:53.334912,spring-tooth,winter-field,0.26620387537
2017-08-06 12:07:53.340665,round-cloud,flat-mouse,0.741995078495
2017-08-06 12:07:53.364323,lingering-smoke,wispy-unit,1.49213491946
2017-08-06 12:07:53.372471,restless-paper,white-breeze,0.147763583518
2017-08-06 12:07:53.381593,throbbing-river,super-frog,3.24001691566
2017-08-06 12:07:53.384585,floral-night,blue-rice,4.15505317801
2017-08-06 12:07:53.391013,floral-meadow,floral-bush,0.628268043653
2017-08-06 12:07:53.392182,ancient-grass,fragrant-poetry,1.59753042728
2017-08-06 12:07:53.392786,wispy-fire,floral-night,3.17141132021
2017-08-06 12:07:53.401882,still-hat,spring-tooth,0.9453540033
2017-08-06 12:07:53.462484,lively-fire,fragrant-poetry,0.293667180879
2017-08-06 12:07:53.464398,bitter-cherry,shrill-forest,0.38271600066
2017-08-06 12:07:53.470914,lingering-smoke,ancient-glade,4.26600558352
2017-08-06 12:07:53.473904,lively-fire,blue-rice,1.3606829939
2017-08-06 12:07:53.495649,lively-river,fragrant-recipe,0.705571255677
2017-08-06 12:07:53.500471,ancient-glade,round-cloud,0.0550824683623
2017-08-06 12:07:53.503223,blue-block,shrill-unit,0.230663422658
2017-08-06 12:07:53.506750,young-rain,broad-band,0.535766599212
2017-08-06 12:07:53.510727,white-breeze,wild-cherry,4.10498652438
2017-08-06 12:07:53.511693,still-hat,shrill-unit,3.97061717795
2017-08-06 12:07:53.512923,rough-dew,black-grass,0.886611408937
2017-08-06 12:07:53.518825,super-frog,lively-river,2.62552418256
2017-08-06 12:07:53.527974,lively-river,rapid-tree,1.15968980813
2017-08-06 12:07:53.537410,small-sunset,still-hat,1.53996018826
2017-08-06 12:07:53.541225,wandering-bush,still-hat,0.704893235114
2017-08-06 12:07:53.551358,ancient-glade,lively-fire,0.63589216264
2017-08-06 12:07:53.554555,floral-meadow,shrill-unit,0.0657576435179
2017-08-06 12:07:53.556296,shrill-firefly,still-hat,0.281004104394
2017-08-06 12:07:53.567051,ancient-grass,super-frog,1.10951379609
2017-08-06 12:07:53.573617,restless-paper,black-grass,5.53824523488
2017-08-06 12:07:53.580007,young-rain,cold-cloud,1.48662850332
2017-08-06 12:07:53.580252,floral-meadow,wispy-fire,7.2610660757
2017-08-06 12:07:53.595555,rough-dew,bitter-art,0.302417676884
2017-08-06 12:07:53.604079,ancient-grass,wild-cherry,1.99042698276
2017-08-06 12:07:53.608445,blue-rice,still-hat,2.8629992875
2017-08-06 12:07:53.611265,wild-cherry,long-rain,1.16271864759
2017-08-06 12:07:53.637885,billowing-silence,lively-river,0.658331810504
2017-08-06 12:07:53.641465,wandering-bush,shrill-unit,2.5255107551
2017-08-06 12:07:53.642337,rough-base,small-sunset,0.648145259828
2017-08-06 12:07:53.645197,white-breeze,gentle-cloud,4.78554487687
2017-08-06 12:07:53.645814,rapid-tree,still-hat,0.398876259776
2017-08-06 12:07:53.650783,flat-mouse,fragrant-poetry,1.72788466848
2017-08-06 12:07:53.651597,fragrant-poetry,soft-silence,0.872810459011
2017-08-06 12:07:53.658742,flat-mouse,bitter-art,1.23671788774
2017-08-06 12:07:53.669182,blue-block,bitter-art,1.85535844596
2017-08-06 12:07:53.674604,young-rain,fragrant-poetry,1.41705602985
2017-08-06 12:07:53.686098,floral-meadow,wispy-fire,2.81999504691
2017-08-06 12:07:53.726549,black-moon,wispy-fire,0.358545133373
2017-08-06 12:07:53.741120,young-rain,soft-silence,3.31185458963
2017-08-06 12:07:53.765496,white-breeze,fragrant-recipe,0.246227291445
2017-08-06 12:07:53.790695,floral-night,soft-silence,0.304630069255
2017-08-06 12:07:53.795861,cold-cloud,tiny-dawn,3.12913315569
2017-08-06 12:07:53.798567,blue-block,lively-fire,6.25122395241
2017-08-06 12:07:53.803417,round-cloud,spring-tooth,1.62987183553
2017-08-06 12:07:53.806421,bitter-cherry,fragrant-recipe,0.869152547185
2017-08-06 12:07:53.809448,blue-block,lively-fire,2.44370281052
2017-08-06 12:07:53.811843,spring-tooth,blue-block,1.06965285346
2017-08-06 12:07:53.824445,rough-base,crimson-waterfall,0.899996369298
2017-08-06 12:07:53.829322,throbbing-river,tiny-dawn,0.876285722145
2017-08-06 12:07:53.837737,tiny-dawn,fragrant-poetry,1.32890106666
2017-08-06 12:07:53.840007,purple-pine,jolly-union,0.706673881757
2017-08-06 12:07:53.855759,flat-mouse,rough-base,0.600526739319
2017-08-06 12:07:53.860780,young-rain,round-cloud,3.32264657476
2017-08-06 12:07:53.864807,floral-bush,still-hat,0.216990248771
2017-08-06 12:07:53.866683,wild-cherry,lively-river,1.14114041702
2017-08-06 12:07:53.866957,crimson-waterfall,bitter-art,0.501486481357
2017-08-06 12:07:53.901376,black-moon,crimson-waterfall,0.473325511883
2017-08-06 12:07:53.919885,restless-paper,floral-night,0.431255712758
2017-08-06 12:07:53.920070,small-sunset,still-hat,1.90122949701
2017-08-06 12:07:53.950206,rough-dew,black-grass,0.740193779118
2017-08-06 12:07:53.970217,lingering-smoke,fragrant-poetry,0.508784981047
2017-08-06 12:07:53.972775,long-rain,crimson-waterfall,5.79056513515
2017-08-06 12:07:53.974624,small-sunset,lively-frog,0.947599118481
2017-08-06 12:07:53.979678,long-rain,bitter-art,0.466078954872
2017-08-06 12:07:54.027311,black-grass,ancient-grass,9.60929569874
2017-08-06 12:07:54.027822,billowing-silence,lingering-smoke,1.79386734118
2017-08-06 12:07:54.029150,long-rain,fragrant-poetry,7.52174477734
2017-08-06 12:07:54.041739,shrill-forest,cold-cloud,0.730808566598
2017-08-06 12:07:54.055763,rough-base,purple-pine,1.12076923654
2017-08-06 12:07:54.061841,lingering-smoke,bitter-cherry,1.81356637951
2017-08-06 12:07:54.071371,soft-feather,blue-block,1.01815032767
2017-08-06 12:07:54.072176,shrill-forest,fragrant-recipe,1.68558385598
2017-08-06 12:07:54.102650,throbbing-river,fragrant-poetry,2.05263540825
2017-08-06 12:07:54.122124,fragrant-poetry,rough-dew,1.24445176391
2017-08-06 12:07:54.124231,shrill-firefly,rough-dew,1.94297899005
2017-08-06 12:07:54.132329,long-limit,floral-night,0.303912528272
2017-08-06 12:07:54.133909,small-sunset,blue-block,0.629193401525
2017-08-06 12:07:54.142276,jolly-union,wild-cherry,1.70400685419
2017-08-06 12:07:54.146832,shrill-unit,black-grass,1.63224690873
2017-08-06 12:07:54.157687,black-moon,shrill-firefly,0.66305195216
2017-08-06 12:07:54.169365,wandering-bush,jolly-union,3.6087959168
2017-08-06 12:07:54.171077,throbbing-river,ancient-glade,3.82686203261
2017-08-06 12:07:54.172732,ancient-grass,flat-mouse,0.54737286773
2017-08-06 12:07:54.173759,soft-feather,spring-tooth,0.748668463053
2017-08-06 12:07:54.180215,spring-tooth,lively-river,2.08043368546
2017-08-06 12:07:54.183974,lively-fire,ancient-glade,0.280632853758
2017-08-06 12:07:54.185187,flat-mouse,rough-base,1.03472200535
2017-08-06 12:07:54.189602,round-cloud,lively-fire,0.815085833673
2017-08-06 12:07:54.216311,wandering-bush,black-moon,5.58338631498
2017-08-06 12:07:54.220261,young-rain,crimson-waterfall,0.272858513055
2017-08-06 12:07:54.220835,ancient-glade,floral-meadow,1.25303456768
2017-08-06 12:07:54.231048,soft-feather,fragrant-recipe,0.811293075522
2017-08-06 12:07:54.234235,super-frog,rapid-tree,0.855732649707
2017-08-06 12:07:54.236998,broad-band,bitter-cherry,1.90037851587
2017-08-06 12:07:54.242967,rough-dew,small-sunset,0.241537530662
2017-08-06 12:07:54.248119,tiny-dawn,soft-feather,0.255568413822
2017-08-06 12:07:54.252769,flat-mouse,young-rain,0.220140510567
2017-08-06 12:07:54.280172,broad-band,long-limit,0.423366988448
2017-08-06 12:07:54.290128,shrill-unit,still-hat,3.7048434986
2017-08-06 12:07:54.307427,shrill-unit,young-rain,3.56084467516
2017-08-06 12:07:54.310368,long-limit,restless-paper,0.298944678626
2017-08-06 12:07:54.315204,tiny-dawn,floral-meadow,0.734049479392
2017-08-06 12:07:54.326290,wispy-unit,soft-feather,0.469014970878
2017-08-06 12:07:54.333032,ancient-grass,throbbing-river,0.612590956964
2017-08-06 12:07:54.354103,lively-frog,bitter-art,2.16514044182
2017-08-06 12:07:54.355518,crimson-waterfall,lively-frog,0.616761884348
2017-08-06 12:07:54.368310,lively-river,soft-feather,1.18899331059
2017-08-06 12:07:54.368494,long-limit,throbbing-river,1.22948123198
2017-08-06 12:07:54.372842,young-rain,floral-bush,0.406454095624
2017-08-06 12:07:54.387431,winter-field,floral-night,0.0845120109671
2017-08-06 12:07:54.398074,black-grass,ancient-grass,6.78466987793
2017-08-06 12:07:54.403210,soft-feather,spring-tooth,0.389473882647
2017-08-06 12:07:54.437338,shrill-unit,lively-frog,2.47751511253
2017-08-06 12:07:54.452333,long-limit,fragrant-recipe,1.06436189832
2017-08-06 12:07:54.454433,purple-pine,floral-bush,0.303721170875
2017-08-06 12:07:54.462917,gentle-cloud,lively-frog,0.387319462151
2017-08-06 12:07:54.474236,super-frog,soft-silence,1.62363223032
2017-08-06 12:07:54.490959,soft-silence,floral-bush,0.379088484982
2017-08-06 12:07:54.498477,black-moon,gentle-cloud,2.65499055096
2017-08-06 12:07:54.498804,rapid-tree,small-sunset,0.288833636652
2017-08-06 12:07:54.504084,lively-frog,super-frog,1.81312134568
2017-08-06 12:07:54.507771,floral-meadow,lively-fire,4.17767720653
2017-08-06 12:07:54.534129,lingering-smoke,soft-silence,1.01433348824
2017-08-06 12:07:54.534590,billowing-silence,purple-pine,0.664502276046
2017-08-06 12:07:54.542778,floral-bush,blue-rice,3.45840988631
2017-08-06 12:07:54.544762,blue-block,rough-dew,0.494380627253
2017-08-06 12:07:54.557334,long-limit,crimson-waterfall,0.698856293643
2017-08-06 12:07:54.558488,long-rain,purple-pine,2.85051400517
2017-08-06 12:07:54.559481,fragrant-poetry,still-hat,0.69949990047
2017-08-06 12:07:54.583916,winter-field,fragrant-poetry,4.19711178344
2017-08-06 12:07:54.591516,fragrant-recipe,lively-frog,1.93770197569
2017-08-06 12:07:54.597092,ancient-grass,shrill-forest,2.26578993834
2017-08-06 12:07:54.601194,black-moon,rough-dew,2.95937564076
2017-08-06 12:07:54.607478,floral-night,restless-paper,0.548634909893
2017-08-06 12:07:54.620045,shrill-forest,winter-field,0.7410293257
2017-08-06 12:07:54.625834,round-cloud,floral-bush,0.593434179009
2017-08-06 12:07:54.626885,rapid-tree,rough-base,0.321489135563
2017-08-06 12:07:54.641026,wispy-fire,lively-fire,1.84767973903
2017-08-06 12:07:54.657981,purple-pine,bitter-cherry,1.68112662652
2017-08-06 12:07:54.669370,broad-band,white-breeze,0.422292238148
2017-08-06 12:07:54.677462,purple-pine,rough-dew,1.5144540467
2017-08-06 12:07:54.706581,winter-field,lingering-smoke,3.20996969828
2017-08-06 12:07:54.711131,soft-silence,throbbing-river,1.44678838759
2017-08-06 12:07:54.717991,floral-night,cold-cloud,0.343019984688
2017-08-06 12:07:54.720992,blue-block,cold-cloud,0.296445093035
2017-08-06 12:07:54.724495,floral-night,wispy-unit,5.21968608681
2017-08-06 12:07:54.732663,rough-base,jolly-union,2.6041174486
2017-08-06 12:07:54.743752,wild-cherry,floral-night,0.592624051302
2017-08-06 12:07:54.743838,young-rain,shrill-forest,2.07020003774
2017-08-06 12:07:54.749719,spring-tooth,shrill-firefly,2.23534213427
2017-08-06 12:07:54.772488,still-hat,blue-block,0.192449441859
2017-08-06 12:07:54.773876,floral-bush,floral-meadow,0.443389787898
2017-08-06 12:07:54.781493,rough-base,gentle-cloud,0.250123088276
2017-08-06 12:07:54.795205,young-rain,fragrant-poetry,3.41649415291
2017-08-06 12:07:54.804211,gentle-cloud,wandering-bush,0.144934905942
2017-08-06 12:07:54.809421,super-frog,lively-river,1.36341295532
2017-08-06 12:07:54.811032,floral-meadow,fragrant-poetry,1.03337254109
2017-08-06 12:07:54.817416,small-sunset,throbbing-river,0.246448399105
2017-08-06 12:07:54.825999,wild-cherry,rapid-tree,0.199983776842
2017-08-06 12:07:54.847775,crimson-waterfall,small-sunset,1.11351276283
2017-08-06 12:07:54.848163,cold-cloud,floral-bush,0.0889603005682
2017-08-06 12:07:54.850667,bitter-cherry,long-limit,1.89507783576
2017-08-06 12:07:54.866319,bitter-art,lively-river,2.93185687917
2017-08-06 12:07:54.878919,round-cloud,lively-fire,2.18009097904
2017-08-06 12:07:54.903358,rough-base,black-grass,3.19198724039
2017-08-06 12:07:54.921700,rough-base,throbbing-river,1.60002720226
2017-08-06 12:07:54.922113,small-sunset,wandering-bush,1.48858972792
2017-08-06 12:07:54.935650,soft-feather,bitter-cherry,1.16766039632
2017-08-06 12:07:54.936039,wispy-unit,spring-tooth,7.51260884009
2017-08-06 12:07:54.951226,wispy-fire,lively-river,0.446803486363
2017-08-06 12:07:54.957686,shrill-unit,bitter-art,0.550636540798
2017-08-06 12:07:54.971557,tiny-dawn,soft-silence,0.900046045229
2017-08-06 12:07:54.983044,throbbing-river,bitter-art,0.716244056412
2017-08-06 12:07:54.984866,lively-river,super-frog,2.63746498859
2017-08-06 12:07:55.023383,crimson-waterfall,restless-paper,0.492864283814
2017-08-06 12:07:55.037043,shrill-firefly,lively-frog,2.08311397164
2017-08-06 12:07:55.043467,long-rain,restless-paper,1.5547735227
2017-08-06 12:07:55.050497,round-cloud,bitter-cherry,0.560359621789
2017-08-06 12:07:55.053714,purple-pine,long-rain,0.720012936467
2017-08-06 12:07:55.063210,wandering-bush,broad-band,0.387335604953
2017-08-06 12:07:55.067964,shrill-firefly,floral-meadow,16.2720645779
2017-08-06 12:07:55.073437,long-rain,wandering-bush,2.08910595942
2017-08-06 12:07:55.073872,throbbing-river,restless-paper,2.03144554752
2017-08-06 12:07:55.084514,bitter-art,blue-block,1.91256503833
2017-08-06 12:07:55.090212,lively-fire,lively-frog,1.49260130177
2017-08-06 12:07:55.099496,round-cloud,fragrant-poetry,0.595378468586
2017-08-06 12:07:55.107464,tiny-dawn,spring-tooth,0.631840183658
2017-08-06 12:07:55.116183,throbbing-river,lively-fire,1.02338324003
2017-08-06 12:07:55.120165,cold-cloud,ancient-glade,0.119801889487
2017-08-06 12:07:55.128819,wild-cherry,black-grass,0.216735309919
2017-08-06 12:07:55.154394,fragrant-poetry,soft-feather,2.71136472927
2017-08-06 12:07:55.155644,wandering-bush,bitter-cherry,5.05179220167
2017-08-06 12:07:55.175502,white-breeze,long-rain,0.270446233832
2017-08-06 12:07:55.185306,shrill-firefly,super-frog,0.398180854757
2017-08-06 12:07:55.187478,black-grass,cold-cloud,1.98381287475
2017-08-06 12:07:55.196176,jolly-union,blue-rice,0.270981336392
2017-08-06 12:07:55.215237,bitter-cherry,wild-cherry,0.69541612629
2017-08-06 12:07:55.228714,wild-cherry,long-limit,3.58167097189
2017-08-06 12:07:55.231650,young-rain,ancient-grass,3.25973323594
2017-08-06 12:07:55.233707,restless-paper,wandering-bush,3.45754802087
2017-08-06 12:07:55.236196,blue-block,ancient-grass,0.860360812353
2017-08-06 12:07:55.236693,rough-dew,rapid-tree,0.743509505947
2017-08-06 12:07:55.243283,shrill-forest,soft-feather,0.427317206885
2017-08-06 12:07:55.248822,round-cloud,rapid-tree,0.554462455294
2017-08-06 12:07:55.251581,shrill-forest,wandering-bush,0.361069863733
2017-08-06 12:07:55.285223,rapid-tree,throbbing-river,0.912130282904
2017-08-06 12:07:55.285619,crimson-waterfall,soft-feather,0.928011197857
2017-08-06 12:07:55.293986,rough-dew,still-hat,0.299279620919
2017-08-06 12:07:55.306646,crimson-waterfall,lively-frog,1.66196497353
2017-08-06 12:07:55.307398,crimson-waterfall,flat-mouse,0.247224195538
2017-08-06 12:07:55.313267,crimson-waterfall,white-breeze,0.136901435636
2017-08-06 12:07:55.319435,spring-tooth,black-grass,0.377963951819
2017-08-06 12:07:55.354750,white-breeze,lively-frog,2.50353644675
2017-08-06 12:07:55.366392,ancient-glade,ancient-grass,1.09284705677
2017-08-06 12:07:55.369171,crimson-waterfall,restless-paper,1.53940931145
2017-08-06 12:07:55.381879,crimson-waterfall,super-frog,0.693061303195
2017-08-06 12:07:55.388575,lively-river,wandering-bush,2.87401311061
2017-08-06 12:07:55.400279,shrill-unit,cold-cloud,0.676317649076
2017-08-06 12:07:55.430857,tiny-dawn,wandering-bush,0.420118754228
2017-08-06 12:07:55.445758,young-rain,round-cloud,0.72973843281
2017-08-06 12:07:55.457558,wispy-unit,rough-base,3.5170846327
2017-08-06 12:07:55.474709,bitter-cherry,round-cloud,0.16933092609
2017-08-06 12:07:55.475088,bitter-cherry,floral-bush,3.78264559451
2017-08-06 12:07:55.482480,throbbing-river,lively-river,0.211728520583
2017-08-06 12:07:55.485348,rough-base,long-rain,1.67516827504
2017-08-06 12:07:55.491447,wandering-bush,round-cloud,0.771901535185
2017-08-06 12:07:55.503974,young-rain,restless-paper,0.382177887625
2017-08-06 12:07:55.507686,rapid-tree,black-moon,0.366833694985
2017-08-06 12:07:55.525564,wandering-bush,wild-cherry,0.38691584691
2017-08-06 12:07:55.531395,shrill-unit,flat-mouse,2.65496623934
2017-08-06 12:07:55.535924,black-grass,shrill-unit,0.210445436151
2017-08-06 12:07:55.539174,small-sunset,gentle-cloud,3.54975435697
2017-08-06 12:07:55.539731,jolly-union,still-hat,1.03653874534
2017-08-06 12:07:55.546116,young-rain,floral-night,0.502978722017
2017-08-06 12:07:55.546509,black-grass,purple-pine,0.506070527198
2017-08-06 12:07:55.548087,ancient-grass,bitter-art,8.17941349691
2017-08-06 12:07:55.552907,bitter-cherry,fragrant-poetry,0.490100949848
2017-08-06 12:07:55.558368,crimson-waterfall,still-hat,0.400035211195
2017-08-06 12:07:55.558407,black-moon,fragrant-poetry,1.77839416133
2017-08-06 12:07:55.570451,billowing-silence,broad-band,0.227861390637
2017-08-06 12:07:55.571056,gentle-cloud,wild-cherry,1.47189333416
2017-08-06 12:07:55.586833,lively-river,young-rain,1.08890125098
2017-08-06 12:07:55.589086,wispy-fire,flat-mouse,1.73781776532
2017-08-06 12:07:55.602445,soft-silence,broad-band,0.227743297528
2017-08-06 12:07:55.613367,shrill-firefly,fragrant-poetry,4.06391706358
2017-08-06 12:07:55.615191,ancient-glade,rapid-tree,4.9059301291
2017-08-06 12:07:55.626978,small-sunset,spring-tooth,0.331417695163
2017-08-06 12:07:55.635037,billowing-silence,restless-paper,0.503549396604
2017-08-06 12:07:55.637668,black-grass,long-rain,0.106923405092
2017-08-06 12:07:55.640591,bitter-art,gentle-cloud,1.65574906143
2017-08-06 12:07:55.652846,fragrant-poetry,soft-silence,1.00196913904
2017-08-06 12:07:55.654996,round-cloud,blue-block,0.350373371842
2017-08-06 12:07:55.699615,rough-dew,throbbing-river,0.63715176011
2017-08-06 12:07:55.700819,super-frog,winter-field,0.250673475769
2017-08-06 12:07:55.704134,long-limit,blue-block,1.09565310275
2017-08-06 12:07:55.704344,floral-bush,small-sunset,2.80418039815
2017-08-06 12:07:55.726780,ancient-glade,lively-fire,5.87243814891
2017-08-06 12:07:55.728916,crimson-waterfall,restless-paper,2.78127849106
2017-08-06 12:07:55.739372,cold-cloud,bitter-art,0.732048941443
2017-08-06 12:07:55.753338,super-frog,soft-silence,0.941706534252
2017-08-06 12:07:55.755022,wandering-bush,wispy-unit,1.52755376219
2017-08-06 12:07:55.761034,super-frog,lively-fire,1.40503832766
2017-08-06 12:07:55.765886,rough-base,wispy-fire,0.84960951058
2017-08-06 12:07:55.769378,super-frog,rough-dew,10.0411340607
2017-08-06 12:07:55.776267,wandering-bush,spring-tooth,0.765849903241
2017-08-06 12:07:55.819954,shrill-unit,flat-mouse,1.27888135946
2017-08-06 12:07:55.827112,restless-paper,ancient-grass,0.897242605957
2017-08-06 12:07:55.845847,round-cloud,white-breeze,0.977353538747
2017-08-06 12:07:55.855514,lively-frog,super-frog,1.18431873366
2017-08-06 12:07:55.860786,bitter-cherry,winter-field,0.590583932899
2017-08-06 12:07:55.861899,round-cloud,lively-fire,1.78275271025
2017-08-06 12:07:55.867746,lively-frog,gentle-cloud,1.15466932165
2017-08-06 12:07:55.869075,wispy-unit,floral-meadow,1.31241972621
2017-08-06 12:07:55.887079,lively-fire,lively-frog,2.0181953255
2017-08-06 12:07:55.890738,lively-frog,cold-cloud,1.36246988464
2017-08-06 12:07:55.903928,black-grass,young-rain,0.956971937052
2017-08-06 12:07:55.904389,lively-river,purple-pine,2.48159932835
2017-08-06 12:07:55.906407,wispy-unit,still-hat,1.21051397627
2017-08-06 12:07:55.909813,round-cloud,wandering-bush,0.589949904208
2017-08-06 12:07:55.923712,crimson-waterfall,black-grass,2.80813416559
2017-08-06 12:07:55.936199,still-hat,fragrant-poetry,2.5095145286
2017-08-06 12:07:55.969964,shrill-unit,winter-field,3.01683897862
2017-08-06 12:07:55.970009,super-frog,wispy-unit,0.151117420493
2017-08-06 12:07:55.970755,lively-frog,long-rain,1.46086893095
2017-08-06 12:07:55.974640,small-sunset,lingering-smoke,1.87030335771
2017-08-06 12:07:55.982726,shrill-forest,floral-bush,0.301277725441
2017-08-06 12:07:55.983707,black-moon,bitter-cherry,0.472153280592
2017-08-06 12:07:55.988973,blue-rice,shrill-unit,0.441896731105
2017-08-06 12:07:55.990384,bitter-art,blue-block,0.542904889287
2017-08-06 12:07:55.997988,flat-mouse,ancient-grass,2.18826054987
2017-08-06 12:07:56.014460,lively-river,bitter-cherry,1.48905355297
2017-08-06 12:07:56.035288,ancient-glade,lively-river,1.14600385145
2017-08-06 12:07:56.047640,jolly-union,black-moon,0.214864855953
2017-08-06 12:07:56.055356,fragrant-recipe,black-moon,1.06243582476
2017-08-06 12:07:56.061537,wild-cherry,shrill-unit,0.790644937308
2017-08-06 12:07:56.079102,wispy-fire,lively-river,0.688167991448
2017-08-06 12:07:56.093074,fragrant-recipe,white-breeze,2.02639879832
2017-08-06 12:07:56.095740,young-rain,floral-night,3.62507552213
2017-08-06 12:07:56.096550,wild-cherry,black-moon,0.687667711666
2017-08-06 12:07:56.099100,lingering-smoke,soft-silence,0.211925817334
2017-08-06 12:07:56.104937,crimson-waterfall,wispy-fire,1.06919562595
2017-08-06 12:07:56.118328,flat-mouse,round-cloud,2.41836191741
2017-08-06 12:07:56.118633,purple-pine,soft-silence,0.407026044946
2017-08-06 12:07:56.121011,wispy-unit,fragrant-poetry,0.359410410763
2017-08-06 12:07:56.123136,white-breeze,rough-dew,2.64572549015
2017-08-06 12:07:56.138607,floral-night,long-limit,0.525245663923
2017-08-06 12:07:56.146946,blue-block,rough-base,1.18659032133
2017-08-06 12:07:56.151765,purple-pine,crimson-waterfall,0.207012642099
2017-08-06 12:07:56.153948,small-sunset,white-breeze,0.144088689026
2017-08-06 12:07:56.165498,floral-night,rough-base,0.881355753905
2017-08-06 12:07:56.173765,black-moon,floral-meadow,0.371761937731
2017-08-06 12:07:56.182927,winter-field,black-moon,0.590074274972
2017-08-06 12:07:56.183943,spring-tooth,black-moon,0.476481797217
2017-08-06 12:07:56.205352,soft-feather,wild-cherry,1.16625306017
2017-08-06 12:07:56.241475,crimson-waterfall,winter-field,6.13666400189
2017-08-06 12:07:56.246888,super-frog,bitter-art,0.575949571532
2017-08-06 12:07:56.249546,floral-meadow,jolly-union,4.50736001162
2017-08-06 12:07:56.254914,floral-bush,floral-night,0.0733566303551
2017-08-06 12:07:56.264150,rough-dew,winter-field,0.211957328631
2017-08-06 12:07:56.266040,long-rain,super-frog,0.92671917954
2017-08-06 12:07:56.288094,round-cloud,blue-rice,2.28141992191
2017-08-06 12:07:56.299394,round-cloud,bitter-art,1.57801201997
2017-08-06 12:07:56.307012,purple-pine,floral-night,0.491754807262
2017-08-06 12:07:56.308210,winter-field,soft-silence,3.10327253323
2017-08-06 12:07:56.323380,wispy-fire,broad-band,0.30314695582
2017-08-06 12:07:56.339080,rapid-tree,ancient-grass,1.13817902377
2017-08-06 12:07:56.355892,broad-band,fragrant-recipe,2.68572845059
2017-08-06 12:07:56.378365,cold-cloud,long-rain,1.81980248138
2017-08-06 12:07:56.378533,black-grass,wispy-fire,0.820460061146
2017-08-06 12:07:56.384751,spring-tooth,billowing-silence,0.314659119483
2017-08-06 12:07:56.389768,lingering-smoke,ancient-glade,0.394866737469
2017-08-06 12:07:56.404613,soft-feather,small-sunset,0.483157718285
2017-08-06 12:07:56.421739,shrill-forest,lively-river,1.78666290204
2017-08-06 12:07:56.430345,bitter-art,young-rain,3.11131987169
2017-08-06 12:07:56.444040,crimson-waterfall,soft-feather,0.351735470663
2017-08-06 12:07:56.447745,black-moon,jolly-union,1.34343361067
2017-08-06 12:07:56.456494,lingering-smoke,bitter-art,0.818077021435
2017-08-06 12:07:56.456770,tiny-dawn,black-grass,1.05395238875
2017-08-06 12:07:56.461828,rough-base,shrill-unit,1.9371374796
2017-08-06 12:07:56.470666,fragrant-poetry,wild-cherry,0.382607564957
2017-08-06 12:07:56.479144,rapid-tree,young-rain,2.14695970181
2017-08-06 12:07:56.517688,black-moon,floral-night,1.05687802987
2017-08-06 12:07:56.518421,fragrant-poetry,soft-feather,0.982604878782
2017-08-06 12:07:56.555982,winter-field,small-sunset,0.621831587581
2017-08-06 12:07:56.556358,flat-mouse,young-rain,0.932637090712
2017-08-06 12:07:56.556431,rapid-tree,crimson-waterfall,1.06008221337
2017-08-06 12:07:56.569384,tiny-dawn,round-cloud,3.0092692566
2017-08-06 12:07:56.575758,shrill-forest,bitter-art,4.36902986923
2017-08-06 12:07:56.588788,fragrant-poetry,shrill-unit,0.498597055032
2017-08-06 12:07:56.592386,fragrant-recipe,super-frog,0.814761681566
2017-08-06 12:07:56.597585,shrill-forest,shrill-unit,5.3534139835
2017-08-06 12:07:56.597837,wispy-unit,blue-rice,0.692040862962
2017-08-06 12:07:56.638361,restless-paper,cold-cloud,1.09828356612
2017-08-06 12:07:56.639499,purple-pine,wispy-unit,0.309429213234
2017-08-06 12:07:56.642475,spring-tooth,still-hat,0.0893265666442
2017-08-06 12:07:56.662947,shrill-unit,blue-block,2.0389949332
2017-08-06 12:07:56.663046,rapid-tree,blue-block,2.34015625318
2017-08-06 12:07:56.688497,ancient-glade,flat-mouse,7.1802878873
2017-08-06 12:07:56.691966,small-sunset,wild-cherry,0.899295917616
2017-08-06 12:07:56.712573,crimson-waterfall,blue-block,0.802117398324
2017-08-06 12:07:56.715327,jolly-union,winter-field,1.15432667476
2017-08-06 12:07:56.729693,rapid-tree,super-frog,1.13964542195
2017-08-06 12:07:56.730903,billowing-silence,crimson-waterfall,1.21197781755
2017-08-06 12:07:56.742776,fragrant-recipe,rough-base,0.0511193216705
2017-08-06 12:07:56.754557,fragrant-poetry,long-rain,0.328307210742
2017-08-06 12:07:56.763654,shrill-unit,super-frog,0.171344014746
2017-08-06 12:07:56.764945,wispy-unit,fragrant-poetry,0.94676987308
2017-08-06 12:07:56.769000,black-moon,fragrant-recipe,2.12392621605
2017-08-06 12:07:56.774320,bitter-art,lively-fire,0.206207883068
2017-08-06 12:07:56.796068,long-rain,lingering-smoke,1.52160845113
2017-08-06 12:07:56.804549,shrill-forest,spring-tooth,1.09535622224
2017-08-06 12:07:56.807817,fragrant-recipe,spring-tooth,0.518093662221
2017-08-06 12:07:56.822944,super-frog,crimson-waterfall,0.887386098804
2017-08-06 12:07:56.823020,bitter-art,soft-silence,2.80473440958
2017-08-06 12:07:56.826737,floral-meadow,fragrant-recipe,1.25560064604
2017-08-06 12:07:56.831576,crimson-waterfall,white-breeze,0.803353211565
2017-08-06 12:07:56.843154,shrill-firefly,floral-meadow,0.778126892369
2017-08-06 12:07:56.850723,floral-meadow,bitter-cherry,1.11816568152
